vidId,frameNum,detectedObjId,detectedObjClass,confidence,x1,y1,x2,y2
Cyclist and vehicle tracking - 2.mp4,467,2,bicycle,0.60296464,353.0998,575.9022,392.00507,637.98303
Cyclist and vehicle tracking - 2.mp4,468,2,bicycle,0.44383723,348.7927,576.75244,379.43094,635.031
Cyclist and vehicle tracking - 2.mp4,469,2,bicycle,0.6837301,347.61743,575.9824,388.5857,636.6123
Cyclist and vehicle tracking - 2.mp4,470,2,bicycle,0.560185,344.50708,574.593,379.91882,637.17163
Cyclist and vehicle tracking - 2.mp4,471,2,bicycle,0.45574287,343.15393,574.9004,379.49524,638.41345
Cyclist and vehicle tracking - 2.mp4,472,2,bicycle,0.80140483,339.09946,573.8927,382.92953,638.9137
Cyclist and vehicle tracking - 2.mp4,473,2,bicycle,0.53266895,338.32117,574.3685,380.69373,638.0022
Cyclist and vehicle tracking - 2.mp4,474,2,bicycle,0.47956628,336.81592,574.9957,378.7851,620.34924
Cyclist and vehicle tracking - 2.mp4,475,2,bicycle,0.6296425,335.01532,574.5543,378.16333,619.39905
Cyclist and vehicle tracking - 2.mp4,476,2,bicycle,0.39313832,339.05054,574.1249,379.84314,618.6488
Cyclist and vehicle tracking - 2.mp4,477,2,bicycle,0.428786,343.77203,573.429,377.4843,623.4406
Cyclist and vehicle tracking - 2.mp4,477,2,bicycle,0.26904494,341.6983,573.4027,386.601,628.4606
Cyclist and vehicle tracking - 2.mp4,478,2,bicycle,0.5188871,345.80988,571.54565,382.39575,630.3623
Cyclist and vehicle tracking - 2.mp4,479,2,bicycle,0.35406524,349.40826,571.2081,388.14368,629.6095
Cyclist and vehicle tracking - 2.mp4,480,2,bicycle,0.2725654,350.76233,571.2501,382.02148,623.86804
Cyclist and vehicle tracking - 2.mp4,481,2,bicycle,0.2512121,350.31937,571.5646,380.3267,619.4415
Cyclist and vehicle tracking - 2.mp4,482,2,bicycle,0.4956871,346.6906,569.49713,383.0838,617.8223
Cyclist and vehicle tracking - 2.mp4,483,2,bicycle,0.26053494,344.9767,569.5857,370.05112,611.7578
Cyclist and vehicle tracking - 2.mp4,484,2,bicycle,0.27631888,335.721,569.2499,373.83392,615.8866
Cyclist and vehicle tracking - 2.mp4,485,2,bicycle,0.59098345,330.8861,570.5008,379.5208,612.4156
Cyclist and vehicle tracking - 2.mp4,486,2,bicycle,0.3765676,329.26154,570.57404,377.73907,609.30597
Cyclist and vehicle tracking - 2.mp4,487,2,bicycle,0.29498315,332.00616,570.9315,367.3471,609.1239
Cyclist and vehicle tracking - 2.mp4,488,2,bicycle,0.48603228,327.9828,571.433,372.23254,609.85535
Cyclist and vehicle tracking - 2.mp4,489,2,bicycle,0.26360568,323.85733,570.93225,347.64462,605.0382
Cyclist and vehicle tracking - 2.mp4,490,2,bicycle,0.25650012,321.4198,570.68317,345.33447,606.4476
Cyclist and vehicle tracking - 2.mp4,491,2,bicycle,0.29581922,319.52893,570.8504,344.6194,604.88763
Cyclist and vehicle tracking - 2.mp4,492,2,bicycle,0.27715418,320.11945,573.6915,345.0396,606.1471
Cyclist and vehicle tracking - 2.mp4,492,2,bicycle,0.2770006,319.9459,582.0856,353.66458,609.6532
Cyclist and vehicle tracking - 2.mp4,493,2,bicycle,0.30138874,305.97098,577.92395,362.28683,608.7372
Cyclist and vehicle tracking - 2.mp4,494,2,bicycle,0.29800615,304.6665,575.58093,359.81848,601.4845
Cyclist and vehicle tracking - 2.mp4,495,2,bicycle,0.29803684,306.88715,584.8684,362.0456,609.5935
Cyclist and vehicle tracking - 2.mp4,496,2,bicycle,0.25416696,306.20618,577.96954,359.08057,605.2741
Cyclist and vehicle tracking - 2.mp4,497,2,bicycle,0.42435443,292.80035,580.3856,351.66913,615.2429
Cyclist and vehicle tracking - 2.mp4,498,2,bicycle,0.325602,287.73584,581.1487,344.6543,611.3688
Cyclist and vehicle tracking - 2.mp4,499,2,bicycle,0.40802678,286.62738,580.65045,343.5833,611.461
Cyclist and vehicle tracking - 2.mp4,500,2,bicycle,0.33266133,284.84106,575.91766,337.88562,606.3631
Cyclist and vehicle tracking - 2.mp4,501,2,bicycle,0.5552153,285.6538,572.78455,337.8783,604.3667
Cyclist and vehicle tracking - 2.mp4,502,2,bicycle,0.64106125,285.58972,571.24097,337.5489,603.5073
Cyclist and vehicle tracking - 2.mp4,503,2,bicycle,0.66353613,285.52927,571.7301,336.73953,604.08997
Cyclist and vehicle tracking - 2.mp4,504,2,bicycle,0.6101246,285.35406,572.3098,336.326,603.7998
Cyclist and vehicle tracking - 2.mp4,505,2,bicycle,0.44496942,283.9063,577.0276,334.72968,607.1394
Cyclist and vehicle tracking - 2.mp4,506,2,bicycle,0.6679921,284.6856,573.7956,334.40277,604.1215
Cyclist and vehicle tracking - 2.mp4,507,2,bicycle,0.6837252,285.3438,573.4686,333.9001,602.61414
Cyclist and vehicle tracking - 2.mp4,508,2,bicycle,0.2589759,284.71735,575.66266,332.41888,603.5435
Cyclist and vehicle tracking - 2.mp4,509,2,bicycle,0.2805047,284.1678,573.085,331.84833,600.7714
Cyclist and vehicle tracking - 2.mp4,510,2,bicycle,0.65642023,283.01154,570.6603,332.35248,599.6986
Cyclist and vehicle tracking - 2.mp4,511,2,bicycle,0.66146946,283.49274,569.22656,332.6291,599.7401
Cyclist and vehicle tracking - 2.mp4,512,2,bicycle,0.3910743,284.31445,571.5373,331.93518,599.4399
Cyclist and vehicle tracking - 2.mp4,513,2,bicycle,0.6196489,284.51117,568.4053,332.9715,596.77515
Cyclist and vehicle tracking - 2.mp4,514,2,bicycle,0.39668083,284.6335,568.10156,332.07004,596.82764
Cyclist and vehicle tracking - 2.mp4,515,2,bicycle,0.39901826,284.9544,567.87646,331.97797,595.46704
Cyclist and vehicle tracking - 2.mp4,516,2,bicycle,0.40855786,285.46866,566.40186,329.63168,592.8198
Cyclist and vehicle tracking - 2.mp4,517,2,bicycle,0.39225498,285.29333,567.615,333.3672,594.9946
Cyclist and vehicle tracking - 2.mp4,518,2,bicycle,0.4372255,286.15527,565.88556,333.65002,593.08
Cyclist and vehicle tracking - 2.mp4,519,2,bicycle,0.5283198,286.7602,564.51465,334.96722,591.0039
Cyclist and vehicle tracking - 2.mp4,520,2,bicycle,0.3694319,303.516,560.3707,349.31836,588.13464
Cyclist and vehicle tracking - 2.mp4,521,2,bicycle,0.5135351,332.2682,553.27057,383.4013,579.93866
Cyclist and vehicle tracking - 2.mp4,522,2,bicycle,0.31559217,337.36084,550.9822,383.90918,579.9746
Cyclist and vehicle tracking - 2.mp4,523,3,car,0.3868277,0.104141235,219.63458,73.743935,249.93939
Cyclist and vehicle tracking - 2.mp4,524,2,bicycle,0.26877233,717.27747,467.8432,751.1992,489.2243
Cyclist and vehicle tracking - 2.mp4,525,2,bicycle,0.26644993,717.5759,471.71002,744.0836,488.54437
Cyclist and vehicle tracking - 2.mp4,526,2,bicycle,0.25232792,746.92035,458.07013,770.3649,482.62976
Cyclist and vehicle tracking - 2.mp4,527,2,bicycle,0.27546498,722.28253,472.74884,751.8748,491.5291
Cyclist and vehicle tracking - 2.mp4,528,2,bicycle,0.2966391,738.15094,463.78015,769.2259,493.99475
Cyclist and vehicle tracking - 2.mp4,529,2,bicycle,0.29688752,736.89136,464.1582,768.04956,492.8294
Cyclist and vehicle tracking - 2.mp4,530,2,bicycle,0.4237039,742.8662,457.79517,766.7217,496.64734
Cyclist and vehicle tracking - 2.mp4,531,2,bicycle,0.43238893,741.4761,459.61536,765.5005,496.0163
Cyclist and vehicle tracking - 2.mp4,532,2,bicycle,0.2638105,742.31946,461.98077,764.1688,495.57172
Cyclist and vehicle tracking - 2.mp4,533,2,bicycle,0.31060207,741.4934,461.9464,764.3928,496.2376
Cyclist and vehicle tracking - 2.mp4,534,2,bicycle,0.2507302,735.2177,466.63763,762.9577,495.66992
Cyclist and vehicle tracking - 2.mp4,535,2,bicycle,0.33226493,739.2949,461.07318,763.7241,490.70013
Cyclist and vehicle tracking - 2.mp4,536,2,bicycle,0.3261398,740.22205,461.22675,763.3845,489.3255
Cyclist and vehicle tracking - 2.mp4,537,2,bicycle,0.35994026,740.26843,459.2315,763.56165,491.9969
Cyclist and vehicle tracking - 2.mp4,538,2,bicycle,0.3146051,740.86865,455.24487,763.47046,492.3966
Cyclist and vehicle tracking - 2.mp4,539,3,car,0.28350198,0.0,228.99745,73.311615,286.42285
Cyclist and vehicle tracking - 2.mp4,540,3,car,0.40520185,205.82959,46.27362,250.84296,67.06358
Cyclist and vehicle tracking - 2.mp4,541,3,car,0.36953026,206.29007,46.62391,251.77023,67.08866
Cyclist and vehicle tracking - 2.mp4,542,3,car,0.51034135,203.81241,46.90725,252.39316,67.56411
Cyclist and vehicle tracking - 2.mp4,543,3,car,0.3643027,209.82773,47.53398,255.79202,68.13728
Cyclist and vehicle tracking - 2.mp4,544,3,car,0.43820545,212.14905,47.862106,256.85657,68.41333
Cyclist and vehicle tracking - 2.mp4,545,3,car,0.477937,208.38266,47.70851,257.58646,69.781784
Cyclist and vehicle tracking - 2.mp4,546,3,car,0.5553837,215.31021,48.574738,258.4088,68.097015
Cyclist and vehicle tracking - 2.mp4,547,3,car,0.61294836,218.54202,49.10298,259.68808,67.50508
Cyclist and vehicle tracking - 2.mp4,547,3,car,0.30902004,215.75433,62.336784,258.32822,82.57252
Cyclist and vehicle tracking - 2.mp4,548,3,car,0.64225525,221.24832,50.049828,260.2189,67.81823
Cyclist and vehicle tracking - 2.mp4,548,3,car,0.4524065,215.51141,62.775085,257.23322,82.7879
Cyclist and vehicle tracking - 2.mp4,549,3,car,0.69781667,221.72653,50.425705,261.69067,68.05069
Cyclist and vehicle tracking - 2.mp4,549,3,car,0.34874716,215.15314,62.384384,256.5148,82.75023
Cyclist and vehicle tracking - 2.mp4,550,3,car,0.6732294,222.54214,50.653275,263.61792,68.12468
Cyclist and vehicle tracking - 2.mp4,550,3,car,0.30893004,215.44492,62.503845,256.05127,82.658676
Cyclist and vehicle tracking - 2.mp4,551,3,car,0.61385614,224.25732,50.804077,263.12198,68.6051
Cyclist and vehicle tracking - 2.mp4,552,3,car,0.69446117,228.1547,51.418854,264.6085,68.2619
Cyclist and vehicle tracking - 2.mp4,552,3,car,0.25830907,207.71553,61.03425,254.2097,82.84069
Cyclist and vehicle tracking - 2.mp4,553,3,car,0.7242529,228.5141,51.13344,266.59894,68.277985
Cyclist and vehicle tracking - 2.mp4,553,3,car,0.4113958,321.56268,60.694595,366.38403,80.875336
Cyclist and vehicle tracking - 2.mp4,553,3,car,0.35550478,209.78491,62.452744,254.47119,83.12056
Cyclist and vehicle tracking - 2.mp4,554,3,car,0.79799396,228.43826,50.811462,267.7506,68.21289
Cyclist and vehicle tracking - 2.mp4,554,3,car,0.34844634,209.18208,62.65338,254.1168,83.14841
Cyclist and vehicle tracking - 2.mp4,554,2,bicycle,0.2599179,654.37994,337.05298,675.5118,379.05664
Cyclist and vehicle tracking - 2.mp4,555,3,car,0.81163985,228.79382,51.06434,268.614,68.44967
Cyclist and vehicle tracking - 2.mp4,555,3,car,0.2916501,208.59906,63.033226,253.72156,83.76417
Cyclist and vehicle tracking - 2.mp4,556,3,car,0.8219138,229.53427,51.43799,269.72757,68.823715
Cyclist and vehicle tracking - 2.mp4,556,3,car,0.33316645,206.38835,63.18373,254.05663,84.08812
Cyclist and vehicle tracking - 2.mp4,556,2,bicycle,0.25817198,654.5021,336.6714,675.3214,377.08954
Cyclist and vehicle tracking - 2.mp4,557,3,car,0.8128353,232.26352,51.4086,271.01846,69.049805
Cyclist and vehicle tracking - 2.mp4,557,3,car,0.43696037,327.06003,60.912903,366.7383,80.42107
Cyclist and vehicle tracking - 2.mp4,558,3,car,0.79314584,233.38013,52.19815,272.9926,69.45764
Cyclist and vehicle tracking - 2.mp4,558,3,car,0.58091676,328.74823,61.509872,370.1657,80.33206
Cyclist and vehicle tracking - 2.mp4,559,3,car,0.76227546,234.65973,52.35347,273.27863,70.04964
Cyclist and vehicle tracking - 2.mp4,559,3,car,0.5593817,331.77173,60.909363,370.34064,79.17502
Cyclist and vehicle tracking - 2.mp4,560,3,car,0.7949405,235.37991,52.47003,273.96176,69.83835
Cyclist and vehicle tracking - 2.mp4,560,3,car,0.56253934,333.0332,60.17856,371.95117,79.29367
Cyclist and vehicle tracking - 2.mp4,560,2,bicycle,0.25705487,651.8854,337.1911,675.2106,382.98163
Cyclist and vehicle tracking - 2.mp4,561,3,car,0.79586184,237.09782,52.49617,275.59796,69.95665
Cyclist and vehicle tracking - 2.mp4,562,3,car,0.7931682,237.87708,53.195976,276.95966,70.29441
Cyclist and vehicle tracking - 2.mp4,563,3,car,0.8118573,238.91019,53.0766,277.88638,70.31
Cyclist and vehicle tracking - 2.mp4,563,3,car,0.31471655,201.79745,64.653694,248.6615,84.95202
Cyclist and vehicle tracking - 2.mp4,564,3,car,0.80999917,240.30388,53.307724,279.2542,70.19347
Cyclist and vehicle tracking - 2.mp4,564,3,car,0.25869727,199.83061,65.1022,247.3557,85.666595
Cyclist and vehicle tracking - 2.mp4,565,3,car,0.80270374,241.39915,53.411736,280.64954,70.47706
Cyclist and vehicle tracking - 2.mp4,565,3,car,0.39448085,199.79138,64.632065,246.96014,85.312
Cyclist and vehicle tracking - 2.mp4,566,3,car,0.80318284,242.4701,53.781105,281.08716,70.622765
Cyclist and vehicle tracking - 2.mp4,566,3,car,0.5147086,200.84116,65.339096,246.10776,85.91809
Cyclist and vehicle tracking - 2.mp4,566,2,bicycle,0.25824338,651.44995,336.36554,673.7241,379.73175
Cyclist and vehicle tracking - 2.mp4,567,3,car,0.7993937,243.38861,53.992325,282.01227,70.77324
Cyclist and vehicle tracking - 2.mp4,567,3,car,0.28389788,200.03537,65.17531,246.80203,86.34447
Cyclist and vehicle tracking - 2.mp4,568,3,car,0.7864592,244.90305,54.183533,283.69333,71.13089
Cyclist and vehicle tracking - 2.mp4,568,3,car,0.31218424,198.20248,65.53744,246.62796,86.62438
Cyclist and vehicle tracking - 2.mp4,569,3,car,0.77461,245.6203,54.296593,284.0398,71.272545
Cyclist and vehicle tracking - 2.mp4,569,3,car,0.32140967,196.56303,65.741066,245.47319,86.80598
Cyclist and vehicle tracking - 2.mp4,570,3,car,0.77544045,247.09012,54.67482,283.64938,71.03894
Cyclist and vehicle tracking - 2.mp4,570,3,car,0.29709738,196.43486,65.84631,245.66667,86.83557
Cyclist and vehicle tracking - 2.mp4,571,3,car,0.5449809,248.40591,55.392975,280.25546,70.79007
Cyclist and vehicle tracking - 2.mp4,572,3,car,0.5272507,248.38693,55.157486,282.89536,71.624405
Cyclist and vehicle tracking - 2.mp4,572,3,car,0.36235046,194.98505,65.945854,243.95346,86.601265
Cyclist and vehicle tracking - 2.mp4,573,3,car,0.6468755,251.1034,55.161507,286.53625,71.83985
Cyclist and vehicle tracking - 2.mp4,573,3,car,0.3087721,195.07678,65.91324,244.33167,87.281586
Cyclist and vehicle tracking - 2.mp4,574,3,car,0.6795028,252.12503,55.392586,285.77554,71.80363
Cyclist and vehicle tracking - 2.mp4,574,3,car,0.29184112,195.40472,66.214775,243.14749,87.063255
Cyclist and vehicle tracking - 2.mp4,575,3,car,0.6420319,253.55238,55.60257,284.3673,71.71594
Cyclist and vehicle tracking - 2.mp4,575,3,car,0.50143003,194.91284,65.958664,241.37427,86.76524
Cyclist and vehicle tracking - 2.mp4,576,3,car,0.5485757,255.37726,55.220627,286.75488,71.96489
Cyclist and vehicle tracking - 2.mp4,576,3,car,0.43462592,195.04175,66.99712,240.99161,87.22843
Cyclist and vehicle tracking - 2.mp4,577,3,car,0.6592884,255.24347,54.875893,293.9276,72.3052
Cyclist and vehicle tracking - 2.mp4,577,3,car,0.2637305,193.46432,66.87848,241.39273,87.16751
Cyclist and vehicle tracking - 2.mp4,578,3,car,0.75402534,256.48776,55.878532,295.81155,73.31193
Cyclist and vehicle tracking - 2.mp4,578,3,car,0.43176693,192.57544,66.86607,240.75964,87.38335
Cyclist and vehicle tracking - 2.mp4,579,3,car,0.7417009,257.9649,56.168365,296.90472,73.9957
Cyclist and vehicle tracking - 2.mp4,579,3,car,0.2603823,191.51318,66.94548,240.76306,87.44997
Cyclist and vehicle tracking - 2.mp4,580,3,car,0.70702696,259.3734,56.336746,296.01,73.53993
Cyclist and vehicle tracking - 2.mp4,581,3,car,0.68737507,260.62033,56.704315,296.00742,73.52057
Cyclist and vehicle tracking - 2.mp4,582,3,car,0.6867542,262.7827,56.819366,295.9536,73.38469
Cyclist and vehicle tracking - 2.mp4,582,3,car,0.45498246,189.2273,66.66086,240.28528,86.88904
Cyclist and vehicle tracking - 2.mp4,583,3,car,0.46975353,263.96393,57.48461,299.8022,74.20908
Cyclist and vehicle tracking - 2.mp4,583,3,car,0.26322645,189.08102,66.72647,240.30463,87.11331
Cyclist and vehicle tracking - 2.mp4,584,3,car,0.3854718,266.07404,57.34198,300.55194,74.057526
Cyclist and vehicle tracking - 2.mp4,585,2,bicycle,0.26340505,649.8696,334.87665,670.22046,375.4041
Cyclist and vehicle tracking - 2.mp4,586,3,car,0.25646263,190.0679,66.1702,240.12155,87.380005
Cyclist and vehicle tracking - 2.mp4,586,2,bicycle,0.2508006,649.68506,334.8947,670.1394,375.87946
Cyclist and vehicle tracking - 2.mp4,587,3,car,0.49019495,189.19855,65.82208,240.37662,87.53551
Cyclist and vehicle tracking - 2.mp4,588,3,car,0.6157361,189.13525,66.063705,240.4336,87.873184
Cyclist and vehicle tracking - 2.mp4,589,3,car,0.46247905,189.88995,66.48018,238.6341,87.727646
Cyclist and vehicle tracking - 2.mp4,590,3,car,0.5963227,189.9067,66.8112,237.49953,87.67384
Cyclist and vehicle tracking - 2.mp4,590,3,car,0.3753759,279.583,66.85121,316.41272,84.39723
Cyclist and vehicle tracking - 2.mp4,591,3,car,0.5669031,188.1127,66.87343,237.64261,87.98175
Cyclist and vehicle tracking - 2.mp4,591,3,car,0.27474418,278.65784,66.40196,320.55835,84.60008
Cyclist and vehicle tracking - 2.mp4,592,3,car,0.5222992,188.18787,67.00804,238.039,87.89726
Cyclist and vehicle tracking - 2.mp4,592,3,car,0.27433047,283.60333,67.063965,320.65387,84.680145
Cyclist and vehicle tracking - 2.mp4,593,3,car,0.4532061,187.98094,67.48517,235.42598,87.87717
Cyclist and vehicle tracking - 2.mp4,593,3,car,0.42179137,285.69946,67.343185,322.51904,85.347916
Cyclist and vehicle tracking - 2.mp4,594,3,car,0.44939545,290.12512,68.697464,326.86646,86.31935
Cyclist and vehicle tracking - 2.mp4,594,3,car,0.25664836,188.20879,67.909454,235.63231,88.63316
Cyclist and vehicle tracking - 2.mp4,595,3,car,0.7209768,289.74365,69.11316,329.23108,86.77991
Cyclist and vehicle tracking - 2.mp4,595,3,car,0.602576,186.06795,68.07402,233.31483,89.52968
Cyclist and vehicle tracking - 2.mp4,596,3,car,0.6984998,288.87787,68.69621,328.34747,86.60155
Cyclist and vehicle tracking - 2.mp4,596,3,car,0.59014535,183.4544,67.97342,232.15295,89.61545
Cyclist and vehicle tracking - 2.mp4,597,3,car,0.67242247,289.8277,68.54461,330.7066,86.80796
Cyclist and vehicle tracking - 2.mp4,597,3,car,0.61030084,182.19286,67.52565,232.42674,90.15358
Cyclist and vehicle tracking - 2.mp4,598,3,car,0.72694653,289.67694,68.40709,332.62482,86.98355
Cyclist and vehicle tracking - 2.mp4,598,3,car,0.6586465,181.90558,67.77242,231.79865,90.11974
Cyclist and vehicle tracking - 2.mp4,599,3,car,0.69591856,290.73254,68.4548,333.6963,86.52478
Cyclist and vehicle tracking - 2.mp4,599,3,car,0.6651164,181.18983,68.336235,230.86848,90.39785
Cyclist and vehicle tracking - 2.mp4,600,3,car,0.78612363,294.05023,69.030594,333.6479,86.866135
Cyclist and vehicle tracking - 2.mp4,600,3,car,0.7202409,182.23749,69.15221,229.11987,90.487015
Cyclist and vehicle tracking - 2.mp4,601,3,car,0.76009285,293.6585,69.08121,333.29523,87.42114
Cyclist and vehicle tracking - 2.mp4,601,3,car,0.7285318,180.52454,68.79059,229.35263,90.46683
Cyclist and vehicle tracking - 2.mp4,602,3,car,0.70155734,178.875,68.55913,228.4234,90.91786
Cyclist and vehicle tracking - 2.mp4,602,3,car,0.69508624,295.88336,69.207504,334.013,87.6111
Cyclist and vehicle tracking - 2.mp4,603,3,car,0.71826833,296.97375,69.40195,335.4319,87.66756
Cyclist and vehicle tracking - 2.mp4,603,3,car,0.5940157,179.952,68.97377,229.67831,91.23164
Cyclist and vehicle tracking - 2.mp4,604,3,car,0.66586345,179.17432,68.87918,229.49438,91.32991
Cyclist and vehicle tracking - 2.mp4,604,3,car,0.65835613,297.25177,68.9491,336.74347,87.657104
Cyclist and vehicle tracking - 2.mp4,605,3,car,0.6953906,177.51245,68.74067,228.40564,91.193565
Cyclist and vehicle tracking - 2.mp4,605,3,car,0.44791827,301.523,68.928925,338.66022,86.99768
Cyclist and vehicle tracking - 2.mp4,606,3,car,0.5106719,303.7096,69.91385,341.84705,86.75458
Cyclist and vehicle tracking - 2.mp4,606,3,car,0.25978574,175.98703,69.039055,228.81027,90.70757
Cyclist and vehicle tracking - 2.mp4,607,3,car,0.39466748,305.48254,69.988144,340.91174,86.14476
Cyclist and vehicle tracking - 2.mp4,608,3,car,0.61053807,172.3122,70.0532,225.47449,92.34841
Cyclist and vehicle tracking - 2.mp4,609,3,car,0.6573142,172.62762,69.82063,224.89911,92.48897
Cyclist and vehicle tracking - 2.mp4,609,3,car,0.44364753,308.78488,68.35449,348.83664,84.35712
Cyclist and vehicle tracking - 2.mp4,610,3,car,0.6530003,172.88033,70.23274,224.03621,92.78943
Cyclist and vehicle tracking - 2.mp4,610,3,car,0.5321215,311.6902,67.503204,352.979,85.738434
Cyclist and vehicle tracking - 2.mp4,611,3,car,0.62825793,172.12695,70.38557,222.40768,92.98583
Cyclist and vehicle tracking - 2.mp4,612,3,car,0.6749257,172.54489,70.25606,222.32999,93.184845
Cyclist and vehicle tracking - 2.mp4,612,3,car,0.44282824,313.32114,66.64656,355.50443,85.04509
Cyclist and vehicle tracking - 2.mp4,613,3,car,0.66890204,171.96298,70.94373,222.7897,93.43914
Cyclist and vehicle tracking - 2.mp4,613,3,car,0.52354735,315.07574,66.69414,359.2635,84.91559
Cyclist and vehicle tracking - 2.mp4,614,3,car,0.65359324,171.9212,71.095825,221.00128,93.218796
Cyclist and vehicle tracking - 2.mp4,615,3,car,0.6735218,169.91812,71.11275,219.3175,93.2509
Cyclist and vehicle tracking - 2.mp4,616,3,car,0.5032324,171.40247,71.55908,218.55548,93.22772
Cyclist and vehicle tracking - 2.mp4,617,3,car,0.54039335,170.69896,71.695724,217.56142,93.2448
Cyclist and vehicle tracking - 2.mp4,618,3,car,0.6084714,170.08762,71.66196,217.2239,93.23367
Cyclist and vehicle tracking - 2.mp4,619,3,car,0.51410896,167.77927,71.809555,217.04568,93.875244
Cyclist and vehicle tracking - 2.mp4,620,3,car,0.5161325,167.15567,71.953,217.21982,94.135254
Cyclist and vehicle tracking - 2.mp4,621,3,car,0.47082332,168.86868,72.82265,216.87991,94.46147
Cyclist and vehicle tracking - 2.mp4,622,3,car,0.45476925,167.15076,72.635025,216.65887,94.539474
Cyclist and vehicle tracking - 2.mp4,623,3,car,0.57263803,166.00085,72.644135,215.80301,94.71295
Cyclist and vehicle tracking - 2.mp4,624,3,car,0.40189204,166.79968,72.76279,215.60602,94.73709
Cyclist and vehicle tracking - 2.mp4,625,3,car,0.35286376,164.83347,72.510574,214.39969,95.19884
Cyclist and vehicle tracking - 2.mp4,626,3,car,0.62938404,164.83348,73.04994,214.3433,95.28325
Cyclist and vehicle tracking - 2.mp4,627,3,car,0.49430418,164.09293,73.04466,213.70139,95.10475
Cyclist and vehicle tracking - 2.mp4,628,3,car,0.44534153,161.61932,72.504684,212.92627,94.72252
Cyclist and vehicle tracking - 2.mp4,629,3,car,0.62118906,161.69666,73.05725,212.53546,95.31592
Cyclist and vehicle tracking - 2.mp4,630,3,car,0.6169401,160.73558,73.13047,212.76253,95.61361
Cyclist and vehicle tracking - 2.mp4,631,3,car,0.634381,159.41254,73.004585,213.11374,96.33381
Cyclist and vehicle tracking - 2.mp4,632,3,car,0.5299084,158.92218,72.78406,212.66907,96.22241
Cyclist and vehicle tracking - 2.mp4,633,3,car,0.5929555,156.91785,72.63786,211.594,96.77632
Cyclist and vehicle tracking - 2.mp4,634,3,car,0.6162015,157.35822,73.121826,210.75806,96.59546
Cyclist and vehicle tracking - 2.mp4,635,3,car,0.5170422,156.8439,73.2287,210.43442,96.53119
Cyclist and vehicle tracking - 2.mp4,636,3,car,0.5631333,157.00162,73.69052,209.74619,96.72151
Cyclist and vehicle tracking - 2.mp4,637,3,car,0.5376448,156.56168,73.62289,209.25308,96.74259
Cyclist and vehicle tracking - 2.mp4,638,3,car,0.69320655,155.80487,73.4078,208.99673,96.90856
Cyclist and vehicle tracking - 2.mp4,639,3,car,0.61809945,153.34488,72.99605,207.44357,96.6754
Cyclist and vehicle tracking - 2.mp4,640,3,car,0.6642713,152.60818,73.10655,207.19028,96.739655
Cyclist and vehicle tracking - 2.mp4,641,3,car,0.71145594,152.6293,73.51312,207.76596,97.31088
Cyclist and vehicle tracking - 2.mp4,642,3,car,0.69371617,151.26569,73.55325,207.09155,97.42709
Cyclist and vehicle tracking - 2.mp4,643,3,car,0.5855736,150.97537,73.96538,206.17575,98.14226
Cyclist and vehicle tracking - 2.mp4,644,3,car,0.64366686,152.51495,74.44144,206.37866,98.28711
Cyclist and vehicle tracking - 2.mp4,645,3,car,0.6459808,153.27771,74.660385,205.75024,98.28111
Cyclist and vehicle tracking - 2.mp4,646,3,car,0.56552184,153.33075,75.14795,204.59595,98.26187
Cyclist and vehicle tracking - 2.mp4,647,3,car,0.5865249,152.88766,74.91224,202.87137,98.14327
Cyclist and vehicle tracking - 2.mp4,648,3,car,0.6884451,151.31174,74.740074,203.0665,98.127754
Cyclist and vehicle tracking - 2.mp4,649,3,car,0.74271446,149.54846,74.46152,203.4433,98.74988
Cyclist and vehicle tracking - 2.mp4,650,3,car,0.7078462,150.9884,75.01117,203.02936,98.6423
Cyclist and vehicle tracking - 2.mp4,651,3,car,0.5215489,149.22878,74.512985,201.97572,98.59685
Cyclist and vehicle tracking - 2.mp4,652,3,car,0.64377356,149.13834,75.0562,202.13681,99.12102
Cyclist and vehicle tracking - 2.mp4,653,3,car,0.60308295,148.74545,75.5829,202.16397,99.71471
Cyclist and vehicle tracking - 2.mp4,654,3,car,0.62931263,147.44107,75.46494,201.35587,99.47213
Cyclist and vehicle tracking - 2.mp4,655,3,car,0.74133474,147.24342,75.71152,200.83965,99.88315
Cyclist and vehicle tracking - 2.mp4,656,3,car,0.7441565,146.37363,76.03059,200.25821,100.45728
Cyclist and vehicle tracking - 2.mp4,656,2,bicycle,0.28536358,608.15814,352.50214,629.3359,395.68567
Cyclist and vehicle tracking - 2.mp4,657,3,car,0.68179816,145.78879,76.33853,198.65048,100.228455
Cyclist and vehicle tracking - 2.mp4,658,3,car,0.66715235,144.69421,76.34689,199.0037,100.50282
Cyclist and vehicle tracking - 2.mp4,659,3,car,0.60936165,145.05232,77.36142,197.35002,100.63965
Cyclist and vehicle tracking - 2.mp4,660,3,car,0.53466374,144.38797,77.52408,196.44193,100.4086
Cyclist and vehicle tracking - 2.mp4,661,3,car,0.6650988,143.75848,77.85483,196.6402,101.13704
Cyclist and vehicle tracking - 2.mp4,662,3,car,0.62652683,143.31332,78.0049,195.1431,100.72778
Cyclist and vehicle tracking - 2.mp4,663,3,car,0.55851185,142.1683,78.07637,194.28427,100.89693
Cyclist and vehicle tracking - 2.mp4,664,3,car,0.64665025,142.01366,78.31117,194.86015,101.71492
